,epoch_loss_avg,binary_acc,precision,recall,f1,AUC,AUPRC,mcc
0,0.22763997847802536,0.916784746956294,0.9134667076662881,0.8417317883384626,0.8749472550765249,0.9628475129866949,0.9480224475573964,0.8155098758179298
1,0.2130896020859901,0.9242384918458771,0.9236777741760747,0.8534107601748502,0.8863481948470493,0.9685829317747793,0.9550042926836942,0.8319796245736782
2,0.19160135700450318,0.9322810611078575,0.918188424204042,0.8833432170376347,0.9003482039058479,0.9709023082553607,0.9592794391307186,0.8495320161630595
3,0.19867982265535605,0.9342426387334692,0.9128457597896451,0.8963118701655419,0.9043036949071487,0.9714850604304182,0.959612769802645,0.8545102391014915
4,0.19166830681445973,0.9341443470371396,0.9304434049761584,0.8756240881433468,0.9020157570519641,0.9720639559983828,0.9608101196361616,0.8535731871235803
5,0.21262271815365988,0.9330652785514534,0.9157270898868297,0.8901815976171725,0.901983702361326,0.9724874821147285,0.9622894857377136,0.8522165785787804
6,0.20915478557099748,0.9337029541975124,0.9166148476379755,0.8897954903330408,0.9029408963093951,0.9711467397064897,0.9605734690146269,0.8529008518824611
7,0.2378315147765641,0.9281615388860587,0.8919129019750294,0.9035551166956075,0.8972748260619288,0.9713853265956027,0.9598121200638825,0.8425573906443665
8,0.26393527004072104,0.932329864287723,0.9192051487226282,0.8832087846922615,0.900384384060002,0.9707443015832039,0.9590429958485631,0.8500639688278678
9,0.2550301604492028,0.9337027978926742,0.9177362303953365,0.8893116299830843,0.9029543477102729,0.9722033996535183,0.9607548582778642,0.853257353936183
